,rho,beta0,beta1,beta2,phi,sigma,Ifit,IUQ,nRuns,region
31-6,0.8567687117892633,293.13088386659655,0.416794786601635,0.3395848862962467,0.20004827734431266,0.3043340021787228,1.064567317833343,,31,NCA
31-7,0.7054996665512453,298.4552249998498,0.12256343119684976,0.4790504776250936,0.22358768259793574,0.2610136783312535,1.061773817065425,,31,SCA
31-8,0.010000172112801861,299.0692510046943,0.16696778243813465,0.309648989586535,0.31836093967580786,0.19875647572201477,1.074571454342783,,31,CAR
31-9,0.7867383608337228,293.6241860704667,0.07920582361992873,0.6440712120475782,0.18933176308821567,0.3882656329684321,1.0524707391746484,,31,NWS
31-10,0.8662573169401585,296.6215982525916,0.0860931317563996,0.7417015681791252,0.20668142037676154,0.36498211042280987,1.0505583314139189,,31,NSA
31-11,0.010000202196599669,297.1313728595685,0.30012670304108097,0.4045297142160742,0.23319062920896708,0.38540650287623596,1.0571618901864717,,31,NES
31-12,0.009999999999999995,294.4642425407375,0.4983355636244184,0.3973677441800303,0.18143596309838803,0.4708904141869672,1.059140871963746,,31,SAM
31-13,0.9019211131336687,287.18316788855714,-0.12334364032759718,0.8024281633180432,0.29478518522115704,0.3083708426226554,1.043158549514197,,31,SWS
31-14,0.9448022320331665,291.52250765174125,0.053263043021210786,0.695771525494927,0.21768523287930464,0.279830471408265,1.032324581141331,,31,SES
31-15,0.955198260616554,281.6215860175113,-0.10157217835208518,0.7055572657997072,0.09323923475247126,0.23936559211198621,1.0394813151155595,,31,SSA
31-16,0.009999999999999995,278.96281284395224,0.3910653159203827,0.24534422526025315,0.22139802945115664,0.44032000088749823,1.0760214223560285,,31,NEU
31-17,0.21812493813693803,281.4592503689043,0.3636204782852805,0.4994791671533542,0.10766200091916098,0.570891548167171,1.0550876014757242,,31,WCE
31-18,0.010000014777180441,277.21828195363776,0.9016332790325238,0.1302775511160316,0.09132228945567038,0.9125942834415899,1.0476633413635879,,31,EEU
31-19,0.7119740398598339,289.70283917987234,0.3021160591282009,0.5033887610659065,0.1717263220655056,0.27171572784161974,1.0587320603320651,,31,MED
31-20,0.6685623206094617,296.62254122385036,0.15206130225660372,0.7264910173007955,0.16366459165836042,0.3678973606637162,1.0474822178658942,,31,SAH
31-21,0.726387060082971,297.9868155486345,0.17319270322052213,0.5003561927345035,0.2163542615272508,0.29137668931303656,1.0469327941856494,,31,WAF
31-22,0.8774039947543607,295.3017263777517,0.13283481341032943,0.5810486015116952,0.2048300856648494,0.23812464024552338,1.0509094472730365,,31,CAF
31-23,0.7011754856851681,297.18353509920223,0.1142955624874093,0.5162687548503077,0.2676555052613895,0.31499067160851374,1.0382551974444774,,31,NEAF
31-24,0.5657760956810015,295.46821050922955,0.2313687414427588,0.39137068796109814,0.1869341882309284,0.37500274037277026,1.0577393843392942,,31,SEAF
31-25,0.8780875129199881,292.94473337996584,0.05502794484467307,0.6587778410946905,0.18793510757444437,0.2565307590593009,1.0471452662024652,,31,WSAF
31-26,0.7664112610329376,293.8268009590743,0.22641573997242193,0.5411138178493702,0.23541748182815506,0.32317374459660353,1.0589911369358103,,31,ESAF
31-27,0.8382270367413801,296.93817271027734,0.13825020505138055,0.4311585069135228,0.11138300474801008,0.26658070926750016,1.048045990912595,,31,MDG
31-28,0.99,256.95507660163435,1.7577572357314797,-0.3564103378758124,0.25529697757624215,0.8233888490148863,1.0543551132138549,,31,RAR
31-29,0.009999999999999995,272.4170888205186,0.9420674248448745,0.2855504678800823,0.06986397761408929,1.0231478192997694,1.0389904545036817,,31,WSB
31-30,0.009999999999999995,266.2425840661368,0.7435547239584853,0.3819477929768368,0.06086735958571239,0.7723126695405581,1.0398146072682606,,31,ESB
31-31,0.24535480067059487,266.76500628483126,0.769996513238109,0.4899875007700575,0.29426145939080417,0.5555103368534883,1.0669677100967225,,31,RFE
31-32,0.7592868387708146,287.59830106519127,0.5190904775896266,0.4029968064629236,0.01861175655876009,0.4345313108554536,1.0398389004169761,,31,WCA
31-33,0.009999999999999995,277.8323716370924,0.9329963823796844,0.08359518208529473,0.07831567599632529,0.5468222239663686,1.0466812716521536,,31,ECA
31-34,0.6291956290990616,268.2843946985401,0.48938410103095653,0.49445965187723784,0.1455312324888648,0.5263669186690075,1.043962941607311,,31,TIB
31-35,0.7226339425217333,286.7764764827076,0.42374233829383956,0.35756344656055067,0.22098207427642258,0.2750682314308381,1.0539155626464312,,31,EAS
31-36,0.6171431670115529,297.6153471233195,0.17384239807696406,0.6831719446221167,0.19710760362993673,0.514664384109359,1.0423390492875193,,31,ARP
31-37,0.6951080113610613,296.38213407317215,0.1299580968394814,0.6087075372625946,0.21612515549726516,0.3320753050623981,1.0454430742471414,,31,SAS
31-38,0.7184856657561562,299.0931858092726,0.13764466073827103,0.40119529056951314,0.04151050650938889,0.27998439439494827,1.0456890501809684,,31,SEA
31-39,0.8039995666130686,299.04714341835677,0.15203509100920878,0.41697471353605,0.0017107125780643716,0.3061375384780246,1.0453060091488675,,31,NAU
31-40,0.009999999999999995,295.7194595117181,0.13270671785199056,0.6408669127946282,0.22007932050770712,0.7068569345618717,1.036449723465306,,31,CAU
31-41,0.010000006220283022,292.19796448283887,-0.17712208057986975,0.8743267670931073,0.28189443787109597,0.5599103457595652,1.046615984952036,,31,EAU
31-42,0.9616007596699391,287.90762133650776,0.05314978384912811,0.682757254341415,0.2542055712116244,0.22940815029575595,1.039875666847438,,31,SAU
31-43,0.9542140379318839,287.5520224358054,0.04554846282303545,0.6250881367241612,0.2596248948794856,0.20503489649067702,1.0234970894351354,,31,NZ
31-44,0.99,237.50331432340414,0.20549560653000734,1.6407224958136029,0.14675043915529512,0.38459427730619977,1.0379204528519759,,31,EAN
31-45,0.9353549874644375,250.39676800910857,-0.5787030589186032,1.6790185947773815,0.27947521939848835,0.6830439963116811,1.025191450480656,,31,WAN
31-46,0.99,253.6056593035764,3.0050951833622244,-1.6511388901541992,0.48849175093537867,0.7362112709986979,1.0775531520240968,,31,ARO
31-47,0.6159844833411706,292.8603451873714,0.2731404620583221,0.30642665757359605,0.3806000479558061,0.14155241973478688,1.0853196639178255,,31,NPO
31-48,0.5103219645742327,299.23724090582357,-0.004417453267060971,0.5312528445557889,0.22906695498431434,0.5434090442929906,1.0503852618740792,,31,EPO
31-49,0.9473417067949405,291.9837751888016,-0.02440251359570614,0.5068268689792065,0.46447092749598706,0.07032668470486209,1.0426159449537278,,31,SPO
31-50,0.8231595839230023,292.6575951106151,0.23650743771718505,0.17692085746143865,0.3481285514070326,0.15054310474034263,1.0783882543431116,,31,NAO
31-51,0.01000000635855079,298.75432082205435,0.16878917950698993,0.3229214462262168,0.1990102335863781,0.19786604507532782,1.0659111153638792,,31,EAO
31-52,0.9454096058400979,291.68714029075875,0.029061352666829028,0.4645402939933719,0.324160039092227,0.11006487925106426,1.0243542837036352,,31,SAO
31-53,0.009999999999999995,298.887822760135,0.07265503526772149,0.4808564175888496,0.1244869987842562,0.3066918027028003,1.060405163283122,,31,ARS
31-54,0.8832164874337068,299.91302282152526,0.1857861725494037,0.34242821911855376,0.14618883051553355,0.2492372959719392,1.0463615864780715,,31,BOB
31-55,0.7422131752782075,300.1184207591739,0.12998469211339375,0.3962046625968699,0.045443722190244465,0.2601710852994916,1.0430950453564125,,31,EIO
31-56,0.9307802623207521,294.9626466573868,0.08672984019745535,0.4218491488222838,0.2644625789086421,0.14776409058113266,1.0425632468410309,,31,SIO
31-57,0.9631558120200894,276.51436244366926,0.003917625080866632,0.6665023580906475,0.4854223331074602,0.08810226158519158,1.0245770654196082,,31,SOO
32-0,0.99,257.4047036924898,1.533937049430737,-0.9982928214114084,0.3450212988107304,0.6034195546120606,1.0629312256153773,,32,GIC
32-1,0.009999999999999995,266.458857890594,1.0989414352278235,0.16618506461490043,0.20979140751306827,0.8167064864976931,1.0492146880168134,,32,NWN
32-2,0.009999999999999995,262.19019675511504,0.9509575606991196,0.4431526047043276,0.17028383981248663,0.627970033635886,1.0530848220731817,,32,NEN
32-3,0.6597206514983988,280.84316519141913,0.7542410921469184,0.1614979847680132,0.08494926818119758,0.5359349812432825,1.0408320768433097,,32,WNA
32-4,0.4276193386727925,284.29601709283145,0.5443420372181574,0.3807920310300964,0.10094744697236759,0.610944547851471,1.0453821039700362,,32,CNA
32-5,0.5600522745272504,285.5630671483185,0.4382404739022339,0.35923824137981286,0.047091917948954495,0.34599689458453586,1.053741574706073,,32,ENA
32-6,0.8565394848950476,293.131899257,0.42579748629991887,0.32955724000837694,0.20431383727013033,0.30444915752840623,1.0646751360992408,,32,NCA
32-7,0.7040407444313449,298.4552730310295,0.10999563749597016,0.49198713773672215,0.21967159271959366,0.26129252500034317,1.0617982366899337,,32,SCA
32-8,0.6620679802902242,299.0861996790087,0.15495754288607844,0.3263506303701039,0.3071267647353142,0.198501813735222,1.0673969271680366,,32,CAR
32-9,0.7847702073876359,293.6214935872466,0.07245437414638957,0.6512949603227705,0.18667168692651653,0.38894624238074116,1.0524867316160138,,32,NWS
32-10,0.8620210012158215,296.617451154661,0.06887756330655392,0.7592586087407798,0.20335428096365968,0.36577038650564675,1.050577537656306,,32,NSA
32-11,0.010001980552400928,297.1284480722851,0.2847821786974805,0.4204889836317397,0.23107049948227967,0.3864256408980139,1.0570752105203811,,32,NES
32-12,0.009999999999999995,294.46250875702486,0.4701123382310255,0.42612194013383825,0.17859807795865026,0.4713273541899931,1.0590899289691955,,32,SAM
32-13,0.9012237462308017,287.1734244158723,-0.1161349307870401,0.7953691091746815,0.2928971708162505,0.308651944096746,1.0430987356745243,,32,SWS
32-14,0.9449571995117152,291.52382217912856,0.05374125767461007,0.694904167203679,0.22073775338194146,0.27927216546557154,1.0322824538893274,,32,SES
32-15,0.9557360489106234,281.6122277730548,-0.08468732040788961,0.6877490511162558,0.09289122660002443,0.23818850053347035,1.039434732106887,,32,SSA
32-16,0.009999999999999995,278.957164898277,0.35216508598856666,0.2861346003288493,0.22917979393504131,0.44117013244219905,1.0757894750497985,,32,NEU
32-17,0.1964103115343006,281.4581492861709,0.34728522928643557,0.516675360891062,0.11681974507547493,0.5746823082931631,1.0551949569041181,,32,WCE
32-18,0.010000015248279004,277.2088482479578,0.8923826849545562,0.1410543002852197,0.1006466578487946,0.915841510005915,1.0476059887432476,,32,EEU
32-19,0.7069018734224111,289.70906231794004,0.29653240841557016,0.5082351788783285,0.17353696939948174,0.27222032231514365,1.0587298929797815,,32,MED
32-20,0.6817939606005797,296.62732215713163,0.14372419704427392,0.7354295990694815,0.16191280013252854,0.3683445880439663,1.0473319925309004,,32,SAH
32-21,0.7377258431559298,297.99081429669457,0.16546840239397703,0.5087771264949813,0.2145602997759827,0.29118763214138976,1.0468690834261973,,32,WAF
32-22,0.8741410533233125,295.29949148740786,0.12364147563041956,0.590039711483144,0.20256701362330665,0.23867968624195265,1.0510019698565685,,32,CAF
32-23,0.731799830093541,297.187134676884,0.11337891198582792,0.5188043507609651,0.265390062631918,0.3152096737710973,1.038059555455728,,32,NEAF
32-24,0.5863934683546309,295.46754030493554,0.22701723949747793,0.3963893059434902,0.18469430947571716,0.3756587221859498,1.0576608971124344,,32,SEAF
32-25,0.8709064962942451,292.9395287026248,0.03534737323668356,0.6778347514775005,0.18352458201956365,0.25703100072514723,1.0472140308271785,,32,WSAF
32-26,0.7366287055838527,293.8235213566026,0.19675261798930188,0.5699138141664676,0.23251352724747393,0.32294913667854896,1.05908936789995,,32,ESAF
32-27,0.8243187986102564,296.9361156668905,0.11523850541955946,0.45377626178115543,0.11121858101986346,0.2674113400916993,1.0479628791957614,,32,MDG
32-28,0.99,256.9377318487842,1.7647581247926607,-0.36810876280228333,0.2590928570549449,0.8242554058509046,1.0543159838028817,,32,RAR
32-29,0.009999999999999995,272.39940841405036,0.9508786528853589,0.27953504263616363,0.07361230217862444,1.022644577679864,1.0388465316644289,,32,WSB
32-30,0.8726417942000614,266.3412932462902,0.6780680430141941,0.4691031483920124,0.0570851380358674,0.7699296758015759,1.036863715321759,,32,ESB
32-31,0.3485685882981008,266.771156653361,0.7354242537765856,0.5252256298135517,0.2910204998812423,0.5559660412368209,1.0665360566120892,,32,RFE
32-32,0.758418414925406,287.5873727573087,0.5378480362179344,0.38537153588466405,0.015332708474293922,0.43548813375084067,1.0395934039012644,,32,WCA
32-33,0.010000006496872126,277.82143376545724,0.9457010060031605,0.07308600647118857,0.07366656944876232,0.5458270340496133,1.0465095080771665,,32,ECA
32-34,0.6251828664290388,268.28511432997783,0.5229659033728847,0.46010849580951474,0.14483236913680034,0.5259176340350586,1.04385744170958,,32,TIB
32-35,0.99,286.6934921436101,0.817322672560122,-0.09490381349930538,0.2223584794154685,0.2757301580019259,1.0621866606753458,,32,EAS
32-36,0.6536698866245212,297.62098689094114,0.13981082462771266,0.7199377138905267,0.19387403926977206,0.5162190973598489,1.0421569285636016,,32,ARP
32-37,0.7001798469700404,296.38028681313915,0.13892425882567289,0.6000681101671146,0.21782422436982096,0.332112095342971,1.045403277785559,,32,SAS
32-38,0.7142964760305042,299.0909290628685,0.14470935280331826,0.39409936936937795,0.03895008307972996,0.28013715297577985,1.045777728275223,,32,SEA
32-39,0.800606042965884,299.0459616689201,0.157138820253367,0.41143807530221616,-0.0019764948458918367,0.3059299903296256,1.045339761035967,,32,NAU
32-40,0.009999999999999995,295.72258796630376,0.06594856245884488,0.7075560984562957,0.21777355556258365,0.707167978499053,1.0364532071946364,,32,CAU
32-41,0.009999999999999995,292.1948494196439,-0.16592960222372122,0.8631747969508625,0.28134675882965615,0.5604259314841713,1.0465915092469806,,32,EAU
32-42,0.9640391500402467,287.9115604416032,0.06762577277905683,0.6756734027685319,0.249556958894461,0.22955479985871838,1.0397669197771937,,32,SAU
32-43,0.9555972756300822,287.54775305210995,0.06085040363741947,0.6112024313720186,0.26127097082034645,0.20490975944776296,1.0234707154845957,,32,NZ
32-44,0.99,237.48540841606757,0.22236506672304182,1.605327948591982,0.15123413433616062,0.3849010499239966,1.037558839268928,,32,EAN
32-45,0.9346919460204587,250.36560960842945,-0.5463738665913098,1.6432770320527887,0.2776349403008496,0.6857882624773385,1.0250404715746646,,32,WAN
32-46,0.99,253.57282694201223,3.031921732163524,-1.7073716807616526,0.4894981463705351,0.7372794401637881,1.0770896379675716,,32,ARO
32-47,0.6254958818408133,292.85951127245585,0.2700724205897045,0.3100376785956508,0.3755486417170518,0.1416347312664832,1.0852188892251766,,32,NPO
32-48,0.5465848401444603,299.2370020960834,-0.020944832044886535,0.5490948407724309,0.22598302059961103,0.5442520908081682,1.0502162326542712,,32,EPO
32-49,0.9460127717308893,291.9836258592975,-0.032098164446551225,0.5136393562068504,0.4598296990174627,0.07011440950249147,1.042891452872533,,32,SPO
32-50,0.8198497812039194,292.6528934684879,0.23658142126162993,0.17771858399577556,0.3428396498761329,0.1507579433895014,1.0781781979320055,,32,NAO
32-51,0.009999999999999995,298.75581074915226,0.16106102574468517,0.3306142954041977,0.19748311950516484,0.19886199606137825,1.0659349993907279,,32,EAO
32-52,0.9457909560828478,291.68759797423604,0.030753258115740235,0.46321486903152087,0.3223404349465526,0.10979327965774667,1.0243045399044963,,32,SAO
32-53,0.010000117621132756,298.8859794442312,0.09357001919251917,0.4602768276369717,0.12278520580065949,0.3062942532996739,1.0603717950236362,,32,ARS
32-54,0.8840754386301959,299.9103625258098,0.1978564492489219,0.32991335775991604,0.1419554806394317,0.2495619251566927,1.0464847889718087,,32,BOB
32-55,0.7567847450937462,300.1221420733215,0.12071443802491262,0.40643086087290137,0.04200915768171105,0.2599124992029222,1.0430419081392421,,32,EIO
32-56,0.9311332013461591,294.9626029106897,0.09100199465011358,0.4170249750211792,0.261073817411349,0.14779711921776317,1.0426643163236002,,32,SIO
32-57,0.9628856396018342,276.5062079732032,0.012830269520635155,0.6545651620060902,0.4827887551366597,0.08821634744978862,1.0240203153206842,,32,SOO
33-0,0.99,257.4044745601111,1.5282300481568551,-0.9830069224141074,0.34297713165199567,0.6011763766733131,1.0629524690149366,,33,GIC
33-1,0.009999999999999995,266.4599335670475,1.0603891444864888,0.2045762460489755,0.2070051134887751,0.8156414375524959,1.0491885454518082,,33,NWN
33-2,0.009999999999999995,262.18313721862177,0.9190318156671862,0.4761242740875875,0.16969177021213,0.6286307583184582,1.0530489225697635,,33,NEN
33-3,0.99,280.7775406413157,0.9681050491299077,-0.12280120448853242,0.08198560136878084,0.5345669890474136,1.0415744967714822,,33,WNA
